"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"1","RT @passantino: Apple explains why the iPhone X face unlock demo failed on stage  ","2017-09-14 12:16:57","TRUE","66","0","-1","Apple Iphone","Los Angeles","USA",FALSE
"2","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 12:15:21","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",FALSE
"3","RT @NoChillPosts: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-14 12:14:35","TRUE","5301","0","0","Apple Iphone","Los Angeles","USA",FALSE
"4","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 12:13:52","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"5","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 12:13:15","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"6","RT @passantino: Apple explains why the iPhone X face unlock demo failed on stage  ","2017-09-14 12:13:13","TRUE","66","0","-1","Apple Iphone","Los Angeles","USA",TRUE
"7","So curious for what the next Apple event has in store, and the UX design we can expect to see! @etherington  ","2017-09-14 12:11:12","FALSE","0","1","0","Apple Iphone","Los Angeles","USA",FALSE
"8","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 12:10:54","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"9","RT @JayWalkr: my phone is suddenly slow af right before the new iphone gets announced.  apple thinks they're slick.

and they are. im getti","2017-09-14 12:09:28","TRUE","62","0","0","Apple Iphone","Los Angeles","USA",FALSE
"10","RT @NoChillPosts: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-14 12:07:48","TRUE","5301","0","0","Apple Iphone","Los Angeles","USA",TRUE
"11","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 12:05:27","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"12","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 12:05:06","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"13","RT @passantino: Apple explains why the iPhone X face unlock demo failed on stage  ","2017-09-14 12:02:48","TRUE","66","0","-1","Apple Iphone","Los Angeles","USA",TRUE
"14","RT @YogaArmy: Can Apple's iPhone X Beat Facial Recognition's Bias Problem?  ","2017-09-14 12:01:06","TRUE","6","0","-2","Apple Iphone","Los Angeles","USA",FALSE
"15","RT @YogaArmy: Can Apple's iPhone X Beat Facial Recognition's Bias Problem?  ","2017-09-14 12:00:58","TRUE","6","0","-2","Apple Iphone","Los Angeles","USA",TRUE
"16","RT @NoChillPosts: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-14 12:00:49","TRUE","5301","0","0","Apple Iphone","Los Angeles","USA",TRUE
"17","RT @YogaArmy: Can Apple's iPhone X Beat Facial Recognition's Bias Problem?  ","2017-09-14 12:00:16","TRUE","6","0","-2","Apple Iphone","Los Angeles","USA",TRUE
"18","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 12:00:10","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"19","RT @TMZ: Apple's iPhone X Could Land Artist Emma Blackery a Record Deal  ","2017-09-14 11:59:43","TRUE","33","0","0","Apple Iphone","Los Angeles","USA",FALSE
"20","RT @tunguz: The new iPhone 8 has a custom GPU designed by Apple with its new A11 Bionicchip  ","2017-09-14 11:58:00","TRUE","1","0","0","Apple Iphone","Los Angeles","USA",FALSE
"21","Apples iPhone X Will Likely Define The Smartphones Ahead, But it Shouldnt  ","2017-09-14 11:55:46","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"22","RT @YogaArmy: Can Apple's iPhone X Beat Facial Recognition's Bias Problem?  ","2017-09-14 11:55:27","TRUE","6","0","-2","Apple Iphone","Los Angeles","USA",TRUE
"23","Apple explains what went wrong with Face ID at the iPhone X event - Mashable  ","2017-09-14 11:54:17","FALSE","0","0","-1","Apple Iphone","Los Angeles","USA",FALSE
"24","RT @NoChillPosts: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-14 11:53:25","TRUE","5301","0","0","Apple Iphone","Los Angeles","USA",TRUE
"25","Investors Should Love Apple, Inc.'s $999 iPhone X  ","2017-09-14 11:53:10","FALSE","0","0","1","Apple Iphone","Los Angeles","USA",FALSE
"26","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:52:56","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"27","RT @YogaArmy: Can Apple's iPhone X Beat Facial Recognition's Bias Problem?  ","2017-09-14 11:51:01","TRUE","6","0","-2","Apple Iphone","Los Angeles","USA",TRUE
"28","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:49:29","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"29","Apple iPhone X: Why it's worth spending $1,000 - ClipTrends VideoTrends N Fox_Business Lifestyle_Budget  ","2017-09-14 11:49:20","FALSE","0","0","1","Apple Iphone","Los Angeles","USA",FALSE
"30","RT @YogaArmy: Can Apple's iPhone X Beat Facial Recognition's Bias Problem?  ","2017-09-14 11:49:02","TRUE","6","0","-2","Apple Iphone","Los Angeles","USA",TRUE
"31","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:48:38","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"32","RT @iDropNews: Heres Why Apples Face ID Fail Wasnt a Fail at All applenews   ","2017-09-14 11:47:23","TRUE","9","0","-2","Apple Iphone","Los Angeles","USA",FALSE
"33","RT @iDropNews: Apple Demos Incredible New Augmented Reality Apps for iPhone applenews  ","2017-09-14 11:47:19","TRUE","11","0","1","Apple Iphone","Los Angeles","USA",FALSE
"34","RT @iDropNews: Apple Increases iPhone Repair Costs $20  Across the Board  ","2017-09-14 11:47:03","TRUE","9","0","0","Apple Iphone","Los Angeles","USA",FALSE
"35","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:44:21","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"36","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:44:10","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"37","RT @gizzy14gazza: appleevent Apple: we're releasing iPhone 8 and iPhone X!

iPhone 9:  ","2017-09-14 11:43:35","TRUE","31","0","0","Apple Iphone","Los Angeles","USA",FALSE
"38","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:42:41","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"39","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:42:18","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"40","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:41:44","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"41","Can Apple's iPhone X Beat Facial Recognition's Bias Problem?  ","2017-09-14 11:40:39","FALSE","6","8","-2","Apple Iphone","Los Angeles","USA",FALSE
"42","RT @passantino: Apple explains why the iPhone X face unlock demo failed on stage  ","2017-09-14 11:40:29","TRUE","66","0","-1","Apple Iphone","Los Angeles","USA",TRUE
"43","With iPhone X, Apple is hoping to augment reality for the everyman - +GENERAL PHYSICS LABORATORY (GPL)

 ","2017-09-14 11:40:27","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"44","RT @thatgamecompany: Sky is a multi-platform game about giving, first coming to iPhone, iPad and Apple TV thatskygame  ","2017-09-14 11:40:23","TRUE","1264","0","0","Apple Iphone","Los Angeles","USA",FALSE
"45","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:37:34","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"46","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:37:14","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"47","Apple unveils its new smaller iPhone Apple... Apple  ","2017-09-14 11:36:17","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"48","RT @thatgamecompany: Sky is a multi-platform game about giving, first coming to iPhone, iPad and Apple TV thatskygame  ","2017-09-14 11:35:47","TRUE","1264","0","0","Apple Iphone","Los Angeles","USA",TRUE
"49","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:34:56","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"50","RT @passantino: Apple explains why the iPhone X face unlock demo failed on stage  ","2017-09-14 11:33:55","TRUE","66","0","-1","Apple Iphone","Los Angeles","USA",TRUE
"51","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:31:50","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"52","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:31:45","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"53","RT @passantino: Apple explains why the iPhone X face unlock demo failed on stage  ","2017-09-14 11:30:41","TRUE","66","0","-1","Apple Iphone","Los Angeles","USA",TRUE
"54","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:28:44","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"55","RT @madisenkuhn: 1:30am. Thinking about how Apple took away the beautiful matte black finish in the new iPhone models. Why?????","2017-09-14 11:27:21","TRUE","1","0","0","Apple Iphone","Los Angeles","USA",FALSE
"56","RT @passantino: Apple explains why the iPhone X face unlock demo failed on stage  ","2017-09-14 11:25:13","TRUE","66","0","-1","Apple Iphone","Los Angeles","USA",TRUE
"57","RT @passantino: Apple explains why the iPhone X face unlock demo failed on stage  ","2017-09-14 11:23:58","TRUE","66","0","-1","Apple Iphone","Los Angeles","USA",TRUE
"58","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:23:27","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"59","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:23:00","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"60","RT @passantino: Apple explains why the iPhone X face unlock demo failed on stage  ","2017-09-14 11:22:03","TRUE","66","0","-1","Apple Iphone","Los Angeles","USA",TRUE
"61","RT @passantino: Apple explains why the iPhone X face unlock demo failed on stage  ","2017-09-14 11:19:48","TRUE","66","0","-1","Apple Iphone","Los Angeles","USA",TRUE
"62","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:18:57","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"63","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:18:19","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"64","RT @TMZ: Apple's iPhone X Could Land Artist Emma Blackery a Record Deal  ","2017-09-14 11:17:39","TRUE","33","0","0","Apple Iphone","Los Angeles","USA",TRUE
"65","RT @passantino: Apple explains why the iPhone X face unlock demo failed on stage  ","2017-09-14 11:15:33","TRUE","66","0","-1","Apple Iphone","Los Angeles","USA",TRUE
"66","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:14:17","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"67","RT @passantino: Apple explains why the iPhone X face unlock demo failed on stage  ","2017-09-14 11:10:05","TRUE","66","0","-1","Apple Iphone","Los Angeles","USA",TRUE
"68","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:06:27","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"69","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:06:26","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"70","RT @ijustine: Wirless charging (finally) on new iPhone 8  looks like the Apple Watch charging pad   ","2017-09-14 11:06:23","TRUE","478","0","1","Apple Iphone","Los Angeles","USA",FALSE
"71","RT @NoChillPosts: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-14 11:05:38","TRUE","5301","0","0","Apple Iphone","Los Angeles","USA",TRUE
"72","The iPhone X is designed for a generation of selfie takers  ","2017-09-14 11:05:06","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"73","RT @passantino: Apple explains why the iPhone X face unlock demo failed on stage  ","2017-09-14 11:04:37","TRUE","66","0","-1","Apple Iphone","Los Angeles","USA",TRUE
"74","Apple really, really needs its new iPhone to be a hit in China 
 ","2017-09-14 11:03:20","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"75","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 11:03:07","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"76","RT @KevOnStage: When you ask an Apple employee the difference between the iPhone 7 &amp; 8  ","2017-09-14 11:02:49","TRUE","66","0","0","Apple Iphone","Los Angeles","USA",FALSE
"77","A dozen companies could have built the iPhone X. Why did they wait for Apple?  ","2017-09-14 11:01:16","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"78","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:59:52","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"79","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:59:13","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"80","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:55:38","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"81","RT @NoChillPosts: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-14 10:54:15","TRUE","5301","0","0","Apple Iphone","Los Angeles","USA",TRUE
"82","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:53:26","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"83","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:49:18","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"84","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:47:54","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"85","RT @WMH_Electronic: Get 30% OFF by code 477OHZGX on Wimaha 2 Pack Tempered Glass Screen Protector for Apple iPhone X 2017
Shop now&gt;&gt; ","2017-09-14 10:47:35","TRUE","2","0","0","Apple Iphone","Los Angeles","USA",FALSE
"86","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:45:24","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"87","RT @TMZ: Apple's iPhone X Could Land Artist Emma Blackery a Record Deal  ","2017-09-14 10:44:44","TRUE","33","0","0","Apple Iphone","Los Angeles","USA",TRUE
"88","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:44:15","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"89","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:43:49","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"90","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:43:48","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"91","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:43:20","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"92","RT @thatgamecompany: Sky is a multi-platform game about giving, first coming to iPhone, iPad and Apple TV thatskygame  ","2017-09-14 10:42:28","TRUE","1264","0","0","Apple Iphone","Los Angeles","USA",TRUE
"93","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:41:17","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"94","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:40:43","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"95","Apple iPhone X screen to body ratio compared  ","2017-09-14 10:40:17","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"96","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:39:19","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"97","iPhone 8 and iPhone 8 Plus: Where, when, and how to preorder Apple's latest smartphone - +GENERAL ...  ","2017-09-14 10:38:20","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"98","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:36:34","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"99","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:36:11","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"100","RT @NoChillPosts: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-14 10:35:37","TRUE","5301","0","0","Apple Iphone","Los Angeles","USA",TRUE
"101","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:35:27","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"102","RT @passantino: Apple explains why the iPhone X face unlock demo failed on stage  ","2017-09-14 10:35:00","TRUE","66","0","-1","Apple Iphone","Los Angeles","USA",TRUE
"103","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:34:11","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"104","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:33:14","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"105","RT @TMZ: Apple's iPhone X Could Land Artist Emma Blackery a Record Deal  ","2017-09-14 10:32:31","TRUE","33","0","0","Apple Iphone","Los Angeles","USA",TRUE
"106","Apple: Face ID didnt fail during the iPhone X demo  ","2017-09-14 10:27:06","FALSE","0","0","-1","Apple Iphone","Los Angeles","USA",FALSE
"107","The first iPhone X and iPhone 8 benchmarks are here, and they're a nightmare for Android - BGR
  ","2017-09-14 10:25:36","FALSE","0","0","-1","Apple Iphone","Los Angeles","USA",FALSE
"108","RT @WMH_Electronic: Get 30% OFF by code 477OHZGX on Wimaha 2 Pack Tempered Glass Screen Protector for Apple iPhone X 2017
Shop now&gt;&gt; ","2017-09-14 10:23:33","TRUE","2","0","0","Apple Iphone","Los Angeles","USA",TRUE
"109","Apple iPhone SE: UK price, spec, features, pre-order sale date,...  ","2017-09-14 10:20:12","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"110","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:17:36","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"111","RT @KevOnStage: When you ask an Apple employee the difference between the iPhone 7 &amp; 8  ","2017-09-14 10:16:38","TRUE","66","0","0","Apple Iphone","Los Angeles","USA",TRUE
"112","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:15:49","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"113","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:12:33","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"114","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:07:31","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"115","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:07:21","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"116","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:05:42","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"117","The $999 iPhone X was an inevitability  ","2017-09-14 10:05:10","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"118","Get 30% OFF by code 477OHZGX on Wimaha 2 Pack Tempered Glass Screen Protector for Apple iPhone X 2017
Shop now&gt;&gt;  ","2017-09-14 10:01:42","FALSE","2","0","0","Apple Iphone","Los Angeles","USA",FALSE
"119","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 10:01:39","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"120","Get 40% OFF by code 477OHZGX on Wimaha 2 Pack Tempered Glass Screen Protector for Apple iPhone X 2017
Shop now&gt;&gt;  ","2017-09-14 10:01:29","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"121","Apple: Face ID didn't fail at iPhone X launch, our staff did  ","2017-09-14 10:01:25","FALSE","0","0","-1","Apple Iphone","Los Angeles","USA",FALSE
"122","@Apple The new IPhone X: it's like getting a blow job from a Georgia O Keefe painting","2017-09-14 10:00:42","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"123","@Apple The new IPhone X tickles your butt from the inside","2017-09-14 10:00:02","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"124","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 09:59:41","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"125","Get 40% OFF by code 477OHZGX on Wimaha 2 Pack Tempered Glass Screen Protector for Apple iPhone X 2017
Shop now&gt;&gt;  ","2017-09-14 09:57:39","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",TRUE
"126","RT @thatgamecompany: Were excited to bring you the first look at our newest game Sky, coming to iPhone, iPad and Apple TV thatskygame  ","2017-09-14 09:57:25","TRUE","627","0","1","Apple Iphone","Los Angeles","USA",FALSE
"127","Get 30% OFF by code 477OHZGX on Wimaha 2 Pack Tempered Glass Screen Protector for Apple iPhone X 2017
Shop now&gt;&gt;  ","2017-09-14 09:57:24","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",TRUE
"128","FBI Says It May Be Able To Access Shooters iPhone Without... Apple  ","2017-09-14 09:56:22","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"129","RT @passantino: Apple explains why the iPhone X face unlock demo failed on stage  ","2017-09-14 09:55:44","TRUE","66","0","-1","Apple Iphone","Los Angeles","USA",TRUE
"130","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 09:55:39","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"131","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 09:54:35","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"132","RT @thatgamecompany: Sky is a multi-platform game about giving, first coming to iPhone, iPad and Apple TV thatskygame  ","2017-09-14 09:53:35","TRUE","1264","0","0","Apple Iphone","Los Angeles","USA",TRUE
"133","RT @NoChillPosts: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-14 09:53:28","TRUE","5301","0","0","Apple Iphone","Los Angeles","USA",TRUE
"134","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 09:53:23","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"135","RT @passantino: Apple explains why the iPhone X face unlock demo failed on stage  ","2017-09-14 09:52:02","TRUE","66","0","-1","Apple Iphone","Los Angeles","USA",TRUE
"136","RT @TMZ: Apple's iPhone X Could Land Artist Emma Blackery a Record Deal  ","2017-09-14 09:50:20","TRUE","33","0","0","Apple Iphone","Los Angeles","USA",TRUE
"137","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 09:48:25","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"138","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 09:45:34","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"139","RT @passantino: Apple explains why the iPhone X face unlock demo failed on stage  ","2017-09-14 09:43:50","TRUE","66","0","-1","Apple Iphone","Los Angeles","USA",TRUE
"140","RT @thatgamecompany: Sky is a multi-platform game about giving, first coming to iPhone, iPad and Apple TV thatskygame  ","2017-09-14 09:43:00","TRUE","1264","0","0","Apple Iphone","Los Angeles","USA",TRUE
"141","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 09:38:07","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"142","RT @NoChillPosts: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-14 09:38:01","TRUE","5301","0","0","Apple Iphone","Los Angeles","USA",TRUE
"143","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 09:35:30","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"144","RT @TMZ: Apple's iPhone X Could Land Artist Emma Blackery a Record Deal  ","2017-09-14 09:35:15","TRUE","33","0","0","Apple Iphone","Los Angeles","USA",TRUE
"145","RT @NoChillPosts: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-14 09:34:50","TRUE","5301","0","0","Apple Iphone","Los Angeles","USA",TRUE
"146","RT @NoChillPosts: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-14 09:33:23","TRUE","5301","0","0","Apple Iphone","Los Angeles","USA",TRUE
"147","RT @passantino: Apple explains why the iPhone X face unlock demo failed on stage  ","2017-09-14 09:32:53","TRUE","66","0","-1","Apple Iphone","Los Angeles","USA",TRUE
"148","RT @samkalidi: Apple: The iPhone X starts at $999.
Lana Del Rey Fans:  ","2017-09-14 09:32:36","TRUE","1067","0","1","Apple Iphone","Los Angeles","USA",TRUE
"149","Check this out... An Exclusive Look at Apple's Annual iPhone-Centric Keynote Event  ","2017-09-14 09:30:30","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"150","RT @thatgamecompany: Sky is a multi-platform game about giving, first coming to iPhone, iPad and Apple TV thatskygame  ","2017-09-14 09:27:07","TRUE","1264","0","0","Apple Iphone","Los Angeles","USA",TRUE
"151","RT @passantino: Apple explains why the iPhone X face unlock demo failed on stage  ","2017-09-14 09:25:53","TRUE","66","0","-1","Apple Iphone","Los Angeles","USA",TRUE
"152","My photoshop game convinced an Apple employee that I had an iPhone X @mikevhead","2017-09-14 09:23:07","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
