"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"232","RT @Androidheadline: Win A Note8 With @caseology and Android Headlines  ","2017-09-13 19:03:09","TRUE","1706","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"233","Samsung Galaxy S8 Review AT&amp;T attmobilereview  ","2017-09-13 18:51:50","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"234","Everything the iPhone X features, Samsung Galaxy phones ALREADY have. ","2017-09-13 18:35:54","FALSE","0","1","0","Samsung Galaxy","Los Angeles","USA",FALSE
"235","Ive entered to win the new Samsung Galaxy Note 8 from @LumionUSA and @AndroidCentral.  ","2017-09-13 18:35:01","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"236","RT @MelTajon: Samsung Galaxy Note 8 Facial Recognition Test:  ","2017-09-13 18:26:10","TRUE","3450","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"237","RT @Androidheadline: Win A Note8 With @caseology and Android Headlines  ","2017-09-13 18:21:37","TRUE","1706","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"238","RT @MelTajon: Samsung Galaxy Note 8 Facial Recognition Test:  ","2017-09-13 18:19:27","TRUE","3450","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"239","RT @MelTajon: Samsung Galaxy Note 8 Facial Recognition Test:  ","2017-09-13 18:13:46","TRUE","3450","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"240","RT @samkalidi: The great thing about the iPhone X is that Apple fans will soon find out what it's like to own a 3-year-old Samsung Galaxy.","2017-09-13 18:11:05","TRUE","123","0","3","Samsung Galaxy","Los Angeles","USA",TRUE
"241","RT @samkalidi: The great thing about the iPhone X is that Apple fans will soon find out what it's like to own a 3-year-old Samsung Galaxy.","2017-09-13 18:09:41","TRUE","123","0","3","Samsung Galaxy","Los Angeles","USA",TRUE
"242","RT @samkalidi: The great thing about the iPhone X is that Apple fans will soon find out what it's like to own a 3-year-old Samsung Galaxy.","2017-09-13 18:05:36","TRUE","123","0","3","Samsung Galaxy","Los Angeles","USA",TRUE
"243","RT @MelTajon: Samsung Galaxy Note 8 Facial Recognition Test:  ","2017-09-13 17:59:15","TRUE","3450","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"244","RT @MelTajon: Samsung Galaxy Note 8 Facial Recognition Test:  ","2017-09-13 17:59:05","TRUE","3450","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"245","RT @Androidheadline: Win A Note8 With @caseology and Android Headlines  ","2017-09-13 17:45:53","TRUE","1706","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"246","RT @Androidheadline: Win A Note8 With @caseology and Android Headlines  ","2017-09-13 17:39:09","TRUE","1706","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"247","How the iPhone X compares to the best Android phones via Digg  ","2017-09-13 17:34:25","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",FALSE
"248","RT @Androidheadline: Win A Note8 With @caseology and Android Headlines  ","2017-09-13 17:15:30","TRUE","1706","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
