"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"1686","Another year, another iphone pretending to have new features. apple and innovation don't seem to go together anymore! AppleEvent iPhoneX","2017-09-14 07:10:47","FALSE","0","1","1","Apple IPhone","London","UK",FALSE
"1687","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:10:46","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1688","The price of the new iPhone X is a stark reminder of Brexit's impact on our economy  ","2017-09-14 07:10:46","FALSE","0","0","-1","Apple IPhone","London","UK",FALSE
"1689","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:10:45","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1690","RT @jacksmillie: iPhone X USA price: $999
iPhone X UK price: 999
$999 = 752
Why are Apple charging Brits 247 more than the exchange valu","2017-09-14 07:10:42","TRUE","1312","0","0","Apple IPhone","London","UK",TRUE
"1691","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:10:29","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1692","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:10:06","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1693","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:09:49","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1694","RT @lordreed: To mark Apple changing the face of the smartphone with the iPhone X, here's a TBT to another Apple game changer - Computi","2017-09-14 07:09:44","TRUE","1","0","0","Apple IPhone","London","UK",FALSE
"1695","RT @IainLJBrown: Apples Neural Engine Infuses the iPhone With AI Smarts IphoneX  ","2017-09-14 07:09:27","TRUE","1","0","0","Apple IPhone","London","UK",FALSE
"1696","To mark Apple changing the face of the smartphone with the iPhone X, here's a TBT to another Apple game changer  ","2017-09-14 07:09:24","FALSE","1","1","0","Apple IPhone","London","UK",FALSE
"1697","RT @sdbernard: Subsequent launches of the iPhone have failed to have an impact on Apples share price  ","2017-09-14 07:09:09","TRUE","20","0","-1","Apple IPhone","London","UK",FALSE
"1698","RT @jacksmillie: iPhone X USA price: $999
iPhone X UK price: 999
$999 = 752
Why are Apple charging Brits 247 more than the exchange valu","2017-09-14 07:09:03","TRUE","1312","0","0","Apple IPhone","London","UK",TRUE
"1699","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:08:59","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1700","RT @FT: Investors were disappointed by the later-than-expected iPhone X launch date. And so were Apple's suppliers.  ","2017-09-14 07:08:56","TRUE","13","0","-1","Apple IPhone","London","UK",FALSE
"1701","Click not interested in Apple Iphone products so don't F'ing put them in my news feed Crapple Marketing Robots","2017-09-14 07:08:55","FALSE","0","0","0","Apple IPhone","London","UK",FALSE
"1702","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:08:54","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1703","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:08:09","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1704","RT @johnharris1969: Latest from me: Apple's hubris, endless software updates &amp; peak complexity. Contains Smiths lyrics.   ","2017-09-14 07:07:24","TRUE","23","0","-1","Apple IPhone","London","UK",TRUE
"1705","RT @sdbernard: Subsequent launches of the iPhone have failed to have an impact on Apples share price  ","2017-09-14 07:07:20","TRUE","20","0","-1","Apple IPhone","London","UK",TRUE
"1706","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:07:19","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1707","New Apple iPhone X or iPhone 8/Plus  Which Should You Buy As An Mobile Photographer?  ","2017-09-14 07:07:14","FALSE","0","4","0","Apple IPhone","London","UK",FALSE
"1708","RT @jacksmillie: iPhone X USA price: $999
iPhone X UK price: 999
$999 = 752
Why are Apple charging Brits 247 more than the exchange valu","2017-09-14 07:06:55","TRUE","1312","0","0","Apple IPhone","London","UK",TRUE
"1709","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:06:40","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1710","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:06:29","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1711","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:06:21","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1712","RT @johnharris1969: Latest from me: Apple's hubris, endless software updates &amp; peak complexity. Contains Smiths lyrics.   ","2017-09-14 07:06:17","TRUE","23","0","-1","Apple IPhone","London","UK",TRUE
"1713","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:06:14","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1714","RT @iashleyrichards: Hands-on with the new $999 Apple iPhone X  ","2017-09-14 07:06:08","TRUE","131","0","0","Apple IPhone","London","UK",TRUE
"1715","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:05:55","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1716","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:05:43","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1717","RT @white_label_dev: Getting Apple's iPhone 8 or iPhone X? Here's your upgrade checklist 
 ","2017-09-14 07:05:33","TRUE","1","0","0","Apple IPhone","London","UK",TRUE
"1718","RT @jacksmillie: iPhone X USA price: $999
iPhone X UK price: 999
$999 = 752
Why are Apple charging Brits 247 more than the exchange valu","2017-09-14 07:05:26","TRUE","1312","0","0","Apple IPhone","London","UK",TRUE
"1719","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:05:19","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1720","RT @white_label_dev: Android phones are now failing at twice the rate of Apple's iPhones 
 ","2017-09-14 07:05:18","TRUE","1","0","-1","Apple IPhone","London","UK",TRUE
"1721","Apples Neural Engine Infuses the iPhone With AI Smarts IphoneX  ","2017-09-14 07:05:12","FALSE","1","3","0","Apple IPhone","London","UK",FALSE
"1722","RT @white_label_dev: The iPhone X's new neural engine exemplifies Apple's approach to AI 
 ","2017-09-14 07:05:06","TRUE","1","0","0","Apple IPhone","London","UK",FALSE
"1723","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:04:56","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1724","RT @white_label_dev: Apple iPhone X: The network of suppliers set to benefit 
 ","2017-09-14 07:04:53","TRUE","1","0","1","Apple IPhone","London","UK",FALSE
"1725","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:04:45","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1726","Latest from me: Apple's hubris, endless software updates &amp; peak complexity. Contains Smiths lyrics.   ","2017-09-14 07:04:31","FALSE","23","61","-1","Apple IPhone","London","UK",FALSE
"1727","RT @excelbanko:  ExcelBanko EBKKS ile iPhone X ve Apple Watch 2 hedefi -  ","2017-09-14 07:04:20","TRUE","1","0","0","Apple IPhone","London","UK",FALSE
"1728","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:04:08","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1729","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:04:05","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1730","social 'Conan' addresses your pressing questions about the iPhone X's facial recognition system  ","2017-09-14 07:04:03","FALSE","0","0","0","Apple IPhone","London","UK",FALSE
"1731","Wireless charging: how Apple's AirPower Qi charging mat works  ","2017-09-14 07:04:01","FALSE","0","0","1","Apple IPhone","London","UK",FALSE
"1732","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:03:53","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1733","Apple's New iPhones Add Security, Imaging and Other Features Important to Small Business Users  ","2017-09-14 07:03:49","FALSE","0","0","1","Apple IPhone","London","UK",FALSE
"1734","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:03:49","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1735","It's a good day to be in the OLED business  ","2017-09-14 07:03:39","FALSE","0","1","1","Apple IPhone","London","UK",FALSE
"1736","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:03:33","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1737","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:03:32","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1738","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 07:03:19","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"1739","Apple Says Face ID Didn't Fail Onstage During iPhone X Keynote - Mac Rumors  ","2017-09-14 07:03:15","FALSE","0","0","-2","Apple IPhone","London","UK",FALSE
